// Localization Table
// Language: Simplified Chinese
[Info]
7a1083e8-1133-452e-b52e-5f7191e0eadf = 乔希.你刚刚就这么做了！

//3658. ORIGINAL [#FF00B050]: I did... didn't I?
7a362fcb-33e0-4f4c-9961-9599dec11ded = 我做了..我不是吗？

//3659. ORIGINAL [#FF8080FF]: Let's row this boat ashore Joshie
db351d15-92b6-49db-8453-4ae476042288 = 让我们把这条船划到岸边吧,乔希

//3660. ORIGINAL [#FF00B050]: I will. I sure will.
14e40724-d921-428d-a7f5-2242f257dd05 = 这就做.我一定会的.

//3661. ORIGINAL [#FF8080FF]: Hargrave, FBI Director Anderson just shut you down!
e4d5913b-5757-413f-bbc7-18f1f4158dcf = 哈格雷夫,联邦调查局局长安德森刚刚让部门关门！

//3662. ORIGINAL [#FF8080FF]: He shut the whole Paranormal department down!
c70c3c28-297f-4f84-9648-475d1f8a40fb = 他关闭了整个超自然部门！

//3663. ORIGINAL [#FF00B050]: You think I don't know that Mantell?
f1acf83c-26c2-4899-b616-cb5b016c1be4 = 你以为我不知道曼特尔？

//3664. ORIGINAL [#FF8080FF]: Well, clearly - as otherwise why would you be going to Cincinnati?
1c28e915-a563-4557-b089-bb1e703598ab = 很明显-要不然你为什么要去辛辛那提？

//3665. ORIGINAL [#FF00B050]: Because in Cincinnati there's a ghost who turned a man's head inside-out!
7da0c766-9515-4a79-b06b-ac5dde1393ce = 因为在辛辛那提有个鬼魂,把一个人的头翻了个底朝天！

//3666. ORIGINAL [#FF00B050]: A father of two Mantell!
97a0ec81-e7ef-4548-b883-c8dbc62fc34a = 他是两个孩子的父亲曼特尔！

//3667. ORIGINAL [#FF00B050]: I owe it to those kids.
1e5ed0b9-0743-4186-8ddd-705042f9cc32 = 我欠那些孩子的.

//3668. ORIGINAL [#FF8080FF]: Hargrave what happened to that man was... disturbing.
d87c7283-4252-49a1-a689-d31f5811ae23 = 哈格雷夫那个人的遭遇是..令人不安.

//3669. ORIGINAL [#FF8080FF]: But ghosts who turn people's heads inside out?
7083ec42-78f1-4c11-98c4-d0af273e9e0b = 但是会让人头晕目眩的鬼魂呢？

//3670. ORIGINAL [#FF8080FF]: It just doesn't make sense.
1662d7ce-0124-4640-ae0e-7a3c1fa94e37 = 这就是说不通.

//3671. ORIGINAL [#FF00B050]: Well I'm going.
3df9a0d5-ee8f-4a06-9d20-1eb6abbc6629 = 好的,我要走了.

//3672. ORIGINAL [#FF00B050]: I'm coming too. Someone needs to keep an eye on you.
42d65429-c2bf-419c-ae0a-3e7fe335ac65 = 我也去.需要有人盯着你.

//3673. ORIGINAL [#FF00B050]: I put it to you that on the night of the 5th of July...
5265b4ad-34ea-46af-900c-e73abcd74523 = 我告诉你在7月5日的晚上...

//3674. ORIGINAL [#FF00B050]: ... my client was *not* atop the roof of Greggs the pastry chef!
1dcdb35c-ffc7-4fa1-9622-1f8c2f744277 = ..我的客户在糕点师傅格雷格斯店的屋顶上！

//3675. ORIGINAL [#FF00B050]: He was, in fact, saving the life of the Earl of Basildon.
99a00051-0073-4b94-b8e7-d32431e70b20 = 事实上,他救了巴西尔顿伯爵的命.

//3676. ORIGINAL [#FF00B050]: Through the donation of... a kidney.
c6167fae-b87d-4cb8-924f-f713e37afe4f = 通过捐赠……一个肾脏.

//3677. ORIGINAL [Black]: <gasps from the courtroom>
83863630-9516-4562-88e2-2322ea56e572 = <法庭上的环境声>

//3678. ORIGINAL [#FFFFC000]: Objection!
a7457af3-6894-402d-84ad-d187a6f886ad = 我反对!

//3679. ORIGINAL [#FFFFC000]: My Lord, the Queens Counsel is only seventeen!
4ecaae6a-42c3-493a-88a1-41e1901ac8bd = 大人,皇后区的律师才17岁！

//3680. ORIGINAL [Red]: Overruled!
53c9f3ad-f471-425e-a1b0-a02d6471ce79 = 驳回！

//3681. ORIGINAL [Red]: Mr Wellen, do you have any evidence for this outlandish claim?
f0e5e901-003b-4c4a-ad1b-13066ec5628a = 韦伦先生,你有什么证据支持这个奇怪的说法吗？

//3682. ORIGINAL [#FF00B050]: I have two pieces of evidence!
c61668cd-a031-46eb-b7d1-df4532df5b92 = 我有两件证据！

//3683. ORIGINAL [#FF00B050]: Firstly, the scar on Mr James was NOT administered by a pastry cutter!
bc58db38-666c-4e38-b23b-a3172492adc0 = 首先,詹姆斯先生身上的伤疤不是由糕点切割机处理的！

//3684. ORIGINAL [#FF00B050]: But instead by a surgeon's scalpel!
1b9566ba-a53f-4e10-8997-68a4407a316f = 而是用外科医生的手术刀！

//3685. ORIGINAL [#FF00B050]: Secondly!
dffd93b2-cc21-44fb-8195-6d369229c136 = 其次！

//3686. ORIGINAL [#FF00B050]: The defence would like to call: the Earl of Basildon!
426841a2-483a-4d63-853c-15001b726168 = 辩方想传唤：巴西尔顿伯爵！

//3687. ORIGINAL [#FFFFC000]: How is he doing this? He's only seventeen!
053f4af7-0b0e-45ab-a1bd-63b7091a0f06 = 他是怎么做到的？他才17岁！

//3688. ORIGINAL [#FF8080FF]: Dr.Oids is the latest blockbuster to hit the big screen...
4e76091e-9469-4004-9b8e-066d57cd91bc = 奥兹医生是最新一部登上大银幕的大片.

//3689. ORIGINAL [#FF8080FF]: ... and it's made inside a COMPUTER.
b4fc8156-e705-407f-b72a-29ed38ddfe5d = ..它是使用电脑特效创作的.

//3690. ORIGINAL [#FF8080FF]: The HILARIOUS comedian Charles McCoy is lead robot.
28fe6e83-37c3-407b-8280-098deaefd5ff = 搞笑喜剧演员查尔斯·麦考伊是主演机器人.

//3691. ORIGINAL [#FF8080FF]: And WE had EXCLUSIVE access.
3968aadc-6fbb-47d6-b6f1-27bb56dd2c53 = 而且我们有独家访问权限.

//3692. ORIGINAL [#FF8080FF]: This is Stephanie O'Donoghue, here with Charles McCoy!
08d126b7-680b-4dbc-aa0c-d7e7b4558b5e = 这位是斯蒂芬妮·奥多诺休,和查尔斯·麦考伊在一起！

//3693. ORIGINAL [#FF8080FF]: Charles, how do the nerds do this?!
da3f82b3-0a5c-4b2b-a682-2ba780b437be = 查尔斯,书呆子是怎么做到的？！

//3694. ORIGINAL [#FF8080FF]: It's a cartoon, but it's all... in a computer?
ede51031-3dde-493a-9a5d-153847f89499 = 这是一部卡通片,但都是..在电脑里？

//3695. ORIGINAL [#FF00B050]: I know right? Those guys wear glasses and are all like 'horrdihooorrr'!
96b4e6fb-e957-42fa-9980-3541cf459091 = 我知道的,是吧？那些人戴着眼镜,都像“可怕的呼噜”！

//3696. ORIGINAL [#FF00B050]: I was like - how come these dorks can do something so cool?
4519255b-aac9-48e3-8321-c75210c67b32 = 我在想-这些笨蛋怎么能做这么酷的事？

//3697. ORIGINAL [#FF00B050]: And it is cool, right?
d44031af-c651-43ec-be6b-2078a99f6c9e = 而且很酷,对吧？

//3698. ORIGINAL [#FF8080FF]: It sure is. I was A-MAZED.
273cbb94-b907-4f8f-98ee-a3a842df7a3f = 就是.我迷失了方向.

//3699. ORIGINAL [#FF8080FF]: It's so funny too!
390cb6ca-0a67-4e40-85a7-41d59e681e2b = 这也太有趣了！

//3700. ORIGINAL [#FF8080FF]: How did you prepare for your role as Dr.Oids?
c819e3b2-fe41-4f1c-ae8f-e5cc618e646d = 你是如何为扮演老人医生的角色做准备的？

//3701. ORIGINAL [#FF00B050]: I built a colony of space robots!
edd9953e-7ea3-4098-85db-98749dde509a = 我建造了一群太空机器人！

//3702. ORIGINAL [#FF8080FF]: Really?
79e8f3ca-cec6-4b02-a7cf-6f1b24400df6 = 真的？

//3703. ORIGINAL [#FF00B050]: Nah, I'm yanking your chain!
3c8d1078-dedc-4718-92b7-ed445a7c56b3 =不,我只是在耍你！ 

//3704. ORIGINAL [#FF00B050]: It was only a few of them!
e49a2bab-7655-4806-8844-86c1166e340d = 这只是他们中的几个！

//3705. ORIGINAL [#FF8080FF]: Charles, you're incorrigible - but I love you!
4aa164db-a232-4fe7-8e35-38f29bf49148 = 查尔斯,你是无可救药的--但是我爱你！

//3706. ORIGINAL [#FF00B050]: I know right?!
06c1a644-a039-4e70-85f0-26bb3bc3bb00 = 我知道,对吧？！

//3707. ORIGINAL [#FF00B050]: Dr.Oids is out in theaters now folks
8b5bfe23-ac2d-459c-93de-8450789a9bc1 = 伙计们,“老博士”现在已经在影院上映了.

//3708. ORIGINAL [#FF8080FF]: Hey that's my job!
412cb41f-ef3b-4fc8-bbc8-0d2c40f9b040 = 嘿,那是我的工作！

//3709. ORIGINAL [#FF00B050]: Back to the studio!
06bc5bbf-559d-4176-90a8-0be914477b5d = 回演播室去！

//3710. ORIGINAL [#FF8080FF]: That's my job too!
412138d9-bd8f-40db-ae10-9cbee66e90b3 = 那也是我的工作！

//3711. ORIGINAL [#FF00B050]: Ha ha!
e192386b-96c9-4ec1-b878-b9bfa07ef952 = 哈！哈！

//3712. ORIGINAL [#FF00B0F0]: [img=music] Sunset Drive. Got you on my mind... [img=music]
3fd1c55b-9223-4e16-b8d7-50b06de7d1e0 = [img=music] Sunset Drive. Got you on my mind... [img=music]

//3713. ORIGINAL [#FF00B0F0]: [img=music] On Sun... set... Drive! [img=music]
fec4b959-152b-45e5-81e5-6316863fe628 = [img=music] On Sun... set... Drive! [img=music]

//3714. ORIGINAL [#FF8080FF]: That's not what it looks like!
b4dac93f-567d-4c84-8e7e-14f80a9c7fe9 = 事情不是你看上去的那样的！

//3715. ORIGINAL [#FF00B050]: Oh really Janine? Looks to ME like my father's writing!
d61ac815-8805-4796-9e66-9f5f7bde62b5 = 哦,真的吗,珍妮？在我看来像是我父亲的笔迹！

//3716. ORIGINAL [#FF00B050]: Is this true? It's HIS baby?!
36f47f8f-122c-422e-8dfb-7d7aa1b45a83 = 这是真的吗？这是他的孩子？！

//3717. ORIGINAL [#FF8080FF]: I wanted to tell you!
f184b781-6bed-4d8d-926b-31e0d1fc4f4d = 我本想告诉你的！

//3718. ORIGINAL [#FF00B050]: So it is true! All this time?
a19e6d7f-fb0c-4f8c-a5a3-571ccd36e69f = 这么说是真的了！这段时间都是这样吗？

//3719. ORIGINAL [#FF00B050]: Even when I was in a coma?
167dc63e-6934-41d3-acb1-9331b554093d = 即使在我昏迷的时候？

//3720. ORIGINAL [#FF8080FF]: That's when... that's when it began.
d424010e-1d65-4dae-af90-012dec2cdc31 = 那是什么时候...从什么时候开始的.

//3721. ORIGINAL [#FF8080FF]: I'm so sorry. I was weak.
c28aba0b-230f-48c4-bd28-2e9c2be7868c = 我很抱歉.我很虚弱.

//3722. ORIGINAL [Red]: I'm sorry sir, but is this really necessary?
fab62ad1-ee76-4b79-ad16-8a851dce3885 = 对不起,先生,但这真的有必要吗？

//3723. ORIGINAL [Red]: You're all present to hear your father's last will and testament.
42d897aa-94df-4991-bebd-1ddf504f0f6e = 你们都在听你父亲最后的遗嘱.

//3724. ORIGINAL [#FF8080FF]: You bet we are...
74648638-c8f9-4750-8378-b22a06241583 = 你打赌我们是...

//3725. ORIGINAL [#FF00B0F0]: [img=music] On Sun... Set... Drive! [img=music]
db863415-7076-49e9-8454-5afec796edc5 = [img=music] On Sun... Set... Drive! [img=music]

//3726. ORIGINAL [#FFFFC000]: What the hell are you doing in Cincinnati Hargave?
b5c1cbc8-4c76-4bf4-9146-466dc1907481 = 你在辛辛那提哈格干什么？

//3727. ORIGINAL [#FFFFC000]: This time you're WAY outta line!
b40571fa-e023-4d5c-af29-217f60c05ee2 = 这次你太过分了！

//3728. ORIGINAL [#FFFFC000]: I shut you down! Is Mantell with you?
98e4470c-6d42-4bb1-bdb1-5bc64317af0c = 我让你闭嘴！曼特尔和你在一起吗？

//3729. ORIGINAL [#FF00B050]: No sir.
65f0b636-71e9-4af5-9b3e-3f11ad6fea4f = 没有先生.

//3730. ORIGINAL [#FFFFC000]: I want you back. Right now.
dde36fdc-7b73-4183-9b24-e3cf936a3511 = 我要你回来.现在.

//3731. ORIGINAL [#FF00B050]: I'll be back right after I keep a promise, sir.
f8b6c97c-a665-44ed-acd1-79dfbfccc163 = 我信守承诺后马上回来,先生.

//3732. ORIGINAL [#FF00B050]: A promise to a little girl whose Dad's head was turned inside out...
2b79529d-3878-41d1-bab0-ad32d6c3ef57 = 对一个小女孩的承诺,她爸爸的头被翻了个底朝天...

//3733. ORIGINAL [#FF00B050]: ... by a ghost.
6156b1e8-39fa-4ddf-8e30-0612fed0c8e1 = ...被鬼魂.

//3734. ORIGINAL [#FFFFC000]: Godammit!
d8068156-1a49-417e-848f-af3030815ebc = 天啊！

//3735. ORIGINAL [#FF8080FF]: He didn't sound happy.
f0494b08-9e4d-4292-9181-fb12f656118e = 他听起来不高兴.

//3736. ORIGINAL [#FF00B050]: It doesn't matter. This is the warehouse.
576fcb81-ece1-404c-9e81-60e0b62d504e = 没关系.这是仓库.

//3737. ORIGINAL [#FF00B050]: This is where it happened.
42db1874-c93c-4a57-9df2-7c09ea2841e1 = 事情就发生在这里.

//3738. ORIGINAL [#FF8080FF]: I'll get the flashlights.
2d78166a-f4cc-49d3-9691-8ea45ad11cff = 我去拿手电筒.

//3739. ORIGINAL [#FFFFC000]: So, of course, if we look at this as a ... quadratic equation.
c2a827ed-51db-4095-a45c-dd9130fd9fe4 = 所以,当然,如果我们把这个看做...二次方程.

//3740. ORIGINAL [#FFFFC000]: Ah, so you deigned to join us Mr Wellen QC?
01cea554-0ffc-400a-b055-e9d57908a7ab = 啊,韦伦御用大律师先生,那么你愿意屈尊加入我们？

//3741. ORIGINAL [#FF00B050]: I'm so sorry sir. I was needed in court.
dff451e9-f2e1-47dd-9ffc-0209f0b0667a = 我很抱歉,先生.法庭上需要我.

//3742. ORIGINAL [#FFFFC000]: And of course your role in the High Court is more important than your education?
aaff7d03-2ed2-49a5-a0bb-9cedcb789b7c = 当然,你在高等法院的角色比你的教育更重要？

//3743. ORIGINAL [#FFFFC000]: Oh just sit down boy. Don't dawdle.
399d87ae-4e4b-4a4e-a120-068306588b76 = 哦,坐下吧,孩子.别磨蹭了.

//3744. ORIGINAL [#FFFFC000]: There, next to Ms Tupper-Waring.
da160b1e-038e-4f02-a7c2-705cfab1f7e5 = 在那里,就在塔珀-瓦林女士旁边.

//3745. ORIGINAL [#FF00B050]: Hello Eliza.
f7baea70-b11a-4c9b-853f-66c1d68b558d = 你好,伊莱扎.

//3746. ORIGINAL [#FF8080FF]: I'm not talking to you.
24589dad-9a9f-497c-a88b-3dd358787f07 = 我不是在跟你说话.

//3747. ORIGINAL [#FF00B050]: Why ever not?
2ebf0c0a-3e45-49ca-b3c2-3455d1399aaf = 为什么不呢？

//3748. ORIGINAL [#FF8080FF]: It would be awkward.
148ad271-361d-47bf-82e3-71a712d7e2f0 = 那会很尴尬的.

//3749. ORIGINAL [#FF8080FF]: I've been asked to the Wetherspoons ball by Edmund Fothergay-Stroud.
da43bc0c-e40e-47c7-a8b0-44d50c05a90f = 埃德蒙·福瑟盖伊·斯特劳德邀请我去参加韦瑟斯彭舞会.

//3750. ORIGINAL [#FF00B050]: Fothergay-Stroud? The man's a monster!
83211f74-11b0-41bc-b496-ba663f9df799 = 弗瑟盖伊-斯特劳德？那人是个怪物！

//3751. ORIGINAL [#FF8080FF]: He has time for me Albert.
28f9c8a0-b521-48a5-8699-4140f9f38d41 = 他有时间陪我,艾伯特.

//3752. ORIGINAL [#FF8080FF]: He doesn't always dash off to be... Queens Counsel.
b4714cfe-fa61-44ed-91af-bb0dfc7e4bcb = 他并不总是匆匆忙忙地成为..皇后区律师.

//3753. ORIGINAL [#FF00B050]: But, the British judicial system...
fb90d1ac-f8b1-40e0-bafa-9a601efd9148 = 但是,英国司法系统...

//3754. ORIGINAL [#FF8080FF]: I don't care one jot about the British Judicial System!
0d20c846-955f-4b63-a0ee-3889f6818ed0 = 我一点也不在乎英国的司法制度！

//3755. ORIGINAL [#FFFFC000]: Silence! Or I'll have you all stay behind after school!
bbf0afbc-3b73-45bb-88a9-9a99e7dd9208 = 安静！否则我就让你们等会都留下来！

//3756. ORIGINAL [#FF00B050]: Botheration.
8d7a6159-3357-4a57-b419-7f177207262e = 麻烦了.

//3757. ORIGINAL [#FFFFC000]: This is the President's statement in full.
ea414a26-0f52-45ea-ae99-fb658f0ff293 = 这是总统的声明全文.

//3758. ORIGINAL [#FF8080FF]: I've been your best friend since kindergarten Joshie.
3e3379b8-d06c-4280-bc2b-17b6978841b2 = 我从乔希幼儿园开始就是你最好的朋友.

//3759. ORIGINAL [#FF8080FF]: I know there's something wrong.
197baa71-f27c-48b2-987e-92e8ef40f589 = 我知道有一些事情出问题了

//3760. ORIGINAL [#FF00B050]: There is. There is something wrong.
449dbcf7-a963-4950-83a3-53dc4e9bd19c = 有一些, 有一些事情出问题了

//3761. ORIGINAL [#FF00B050]: It's Mary-Beth.
1aae8e7e-7c35-44ff-9b7f-e152cf8ea25b = 这是玛丽-贝斯

//3762. ORIGINAL [#FF8080FF]: Mary-Beth?
9f822e76-d6fa-4d97-b47e-d60459604d55 = 玛丽-- 贝斯 ？

//3763. ORIGINAL [#FF00B050]: I know... it's been great, huh?
4a9a638a-d4f1-4452-a04c-952dc8aa7bce = 我知道, 这难道不是很棒吗 ？

//3764. ORIGINAL [#FF00B050]: But... what if it's too great.
61ac48c0-4bd8-4956-9abc-85a47e5e2483 = 但是, 如果它太棒了呢 ？

//3765. ORIGINAL [#FF00B050]: What if you can love someone... too much?
23917528-1662-48ea-9492-384c4b4c7bc7 = 如果你爱一个人太深了, 会怎么样 ？

//3766. ORIGINAL [#FF8080FF]: I... yeah I understand that feeling Joshie.
ada94ddd-998b-4c4a-b154-2f8338e8de41 = 我..是的,我理解这种感觉,乔希.

//3767. ORIGINAL [#FF00B050]: You do?
e78daf62-96e3-4dc2-ad66-6fcc8a049d26 = 你理解 ？

//3768. ORIGINAL [#FF8080FF]: I do. I really do.
86eb04ba-fcba-4831-96f0-c773404a196e = 是的, 我真的理解

//3769. ORIGINAL [#FF00B050]: I love Mary-Beth, Dirk. I love her.
b1d06c1a-9e73-46b9-8ffc-83f18fb12b9c = 我爱玛丽·贝丝,德克.我爱她.

//3770. ORIGINAL [#FF8080FF]: I understand that love.
2ef6c4cd-d862-4988-bf18-0154b48f9899 = 我明白那种爱.

//3771. ORIGINAL [#FF00B050]: I'm going to tell her.
8fcb6377-3e3c-4da0-8285-814a7cf3b6c9 = 我要告诉她.

//3772. ORIGINAL [#FF00B050]: Let go of the oar Dirk, let's get ashore
9aef0eae-fd7c-486a-be9c-cf8d74a1a3dd = 放开桨,德克,我们上岸吧

//3773. ORIGINAL [#FF8080FF]: I'm letting it go Joshie.
c1c7993a-c832-4754-b59f-296403631ffc = 我要放手了,乔希.

//3774. ORIGINAL [#FF8080FF]: I'm... letting it go.
df351965-b2e0-4049-84a5-687c46af3451 = 我是.让它过去吧.

//3775. ORIGINAL [#FF8080FF]: It's empty. Just racks of boxes.
d3c57853-e077-4563-a6a6-a4a381964687 = 是空的.只有几架箱子.

//3776. ORIGINAL [#FF8080FF]: This place doesn't even have light bulbs.
db5518c8-30a4-4e34-beec-116ac363fa0b = 这地方连灯泡都没有.

//3777. ORIGINAL [#FF00B050]: Dammit Mantell, this is where it happened.
7c0bfb29-6517-4d6d-9a72-c42758a4e17c = 该死的曼特尔,这就是事情发生的地方.

//3778. ORIGINAL [#FF00B050]: This is where his head was turned inside out.
95a06b97-78f7-491d-ba85-df6b0e2ac006 = 这就是他的头被翻过来的地方.

//3779. ORIGINAL [#FF8080FF]: Hargrave... I'm feeling dizzy.
da84fbed-fe8e-4026-b3fc-de040e5fe1b0 = 哈格雷夫..我感觉有点头晕.

//3780. ORIGINAL [#FF00B050]: Mantell your nose, it's bleeding.
688ba3c9-ca2d-42c2-9efb-c55d3c11a512 = 曼特尔,你的鼻子在流血.

//3781. ORIGINAL [#FF8080FF]: I feel like my brain is doing somersaults.
c4889a73-1820-49d1-b23b-78a0d68e327c = 我感觉我的大脑在天旋地转.

//3782. ORIGINAL [#FF00B050]: Mantell! Mantell! Wake up!
bd909e4a-a0a2-4faf-b9c8-87906a79ece2 = 曼特尔！曼特尔！快醒醒！

//3783. ORIGINAL [Red]: When she awakes her head will be... inside out.
8f03b7d1-d843-477a-a21a-d2bd005d1bac = 当她醒来的时候她的头将会是..从里到外.

//3784. ORIGINAL [#FF00B050]: What? Who are you?
462447e8-4bb2-4726-9386-99304acaba11 = 什么？你是谁？

//3785. ORIGINAL [Red]: You have two choices: find out the truth about your father...
2f0e31cc-b084-4e12-858a-8579f226dd07 = 你有两个选择：找出关于你父亲的真相.

//3786. ORIGINAL [Red]: ... or watch her head go inside out.
cf308e39-50b6-4691-8936-219f8f4fa7df = ..或者看着她的头被翻过来.

//3787. ORIGINAL [#FF00B050]: You knew him?
bc37df61-7bc7-4d1d-99ec-c5b9bd25e68a = 你认识他？

//3788. ORIGINAL [#FF8080FF]: Argh! My head! My head!
3ed0ad5e-c360-4d78-8040-4d009ee00523 = 啊！我的头！我的头！

//3789. ORIGINAL [#FF00B050]: There's no choice...
d17ddd74-42d3-4941-9cff-c4d91ee862ec = 我们别无选择.

//3790. ORIGINAL [Black]: *bang!* *bang*
5ccc9fe3-77fc-4786-8e39-a25e36e4db19 = 砰!砰!

//3791. ORIGINAL [#FF8080FF]: What... I don't remember what just happened.
b57a7b45-f55b-47a5-81a9-4359cc4bcdb6 = 什么.我不记得刚才发生了什么.

//3792. ORIGINAL [#FF00B050]: I just got a little closer to the truth Mantell.
97fdec46-0bc6-4d0a-b8b2-2e3b6540506b = 我刚刚更接近真相了,曼特尔.

//3793. ORIGINAL [#FF00B050]: We're getting closer.
d69df4e0-e725-48eb-bdd4-53b72af1a9a2 = 我们越来越接近了.

//3794. ORIGINAL [Red]: Mr James, this court has found you not guilty...
480d089e-e38b-4f44-8103-b11bf324d271 = 詹姆斯先生,本法庭裁定您无罪...

//3795. ORIGINAL [Red]: ... of the crimes of assault and theft from Greggs the Pastry-makers.
